kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788206400000,6,4,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788220800000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788238800000,6,5,30.190
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788256800000,6,6,30.190
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788274800000,6,6,30.190
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788285600000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788296400000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788303600000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788310800000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788328800000,6,4,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788346800000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788361200000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788372000000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788382800000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788390000000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788397200000,6,6,30.180
1,虎渡河,0,18,0,0,0,0,0,1,61501601,黄闸下,0,1788415200000,6,4,30.170
